dx,icddesc,ccscat,ccsdesc,'OPTIONAL CCS CATEGORY','OPTIONAL CCS CATEGORY DESCRIPTION'
'e9210',BOILER EXPLOSION,2618,'E Codes: Other specified and classifiable',' ',' '
'e9211',GAS CYLINDER EXPLOSION,2618,'E Codes: Other specified and classifiable',' ',' '
'e9218',PRESS VESSEL EXPLOS NEC,2618,'E Codes: Other specified and classifiable',' ',' '
'e9219',PRESS VESSEL EXPLOS NOS,2618,'E Codes: Other specified and classifiable',' ',' '
'e9224',ACCIDENT - AIR GUN (Begin 1997),2618,'E Codes: Other specified and classifiable',' ',' '
'e9225',ACCIDENT-PAINTBALL GUN (Begin 2002),2618,'E Codes: Other specified and classifiable',' ',' '
'e9230',FIREWORKS ACCIDENT,2618,'E Codes: Other specified and classifiable',' ',' '
'e9231',BLASTING MATERIALS ACCID,2618,'E Codes: Other specified and classifiable',' ',' '
'e9232',EXPLOSIVE GASES ACCIDENT,2618,'E Codes: Other specified and classifiable',' ',' '
'e9238',EXPLOSIVES ACCIDENT NEC,2618,'E Codes: Other specified and classifiable',' ',' '
'e9239',EXPLOSIVES ACCIDENT NOS,2618,'E Codes: Other specified and classifiable',' ',' '
'e9250',DOMESTIC WIRING ACCIDENT,2618,'E Codes: Other specified and classifiable',' ',' '
'e9251',ELECTR POWER GENERAT ACC,2618,'E Codes: Other specified and classifiable',' ',' '
'e9252',INDUST WIRING/MACHIN ACC,2618,'E Codes: Other specified and classifiable',' ',' '
'e9258',ELECTRIC CURRENT ACC NEC,2618,'E Codes: Other specified and classifiable',' ',' '
'e9259',ELECTRIC CURRENT ACC NOS,2618,'E Codes: Other specified and classifiable',' ',' '
'e9260',RADIOFREQ RADIAT EXPOSUR,2618,'E Codes: Other specified and classifiable',' ',' '
'e9261',INFRA-RED APPL RAD EXOS,2618,'E Codes: Other specified and classifiable',' ',' '
'e9262',VIS/ULTRAVIOL LGHT EXPOS,2618,'E Codes: Other specified and classifiable',' ',' '
'e9263',X-RAY/GAMMA RAY EXPOSURE,2618,'E Codes: Other specified and classifiable',' ',' '
'e9264',LASER EXPOSURE,2618,'E Codes: Other specified and classifiable',' ',' '
'e9265',RADIOACT ISOTOPE EXPOSUR,2618,'E Codes: Other specified and classifiable',' ',' '
'e9268',RADIATION EXPOSURE NEC,2618,'E Codes: Other specified and classifiable',' ',' '
'e9269',RADIATION EXPOSURE NOS,2618,'E Codes: Other specified and classifiable',' ',' '
'e9283',HUMAN BITE - ACCIDENTAL (Begin 2000),2618,'E Codes: Other specified and classifiable',' ',' '
'e9290',LATE EFF MOTOR VEHIC ACC,2618,'E Codes: Other specified and classifiable',' ',' '
'e9291',LATE EFF TRANSPORT ACC,2618,'E Codes: Other specified and classifiable',' ',' '
'e9292',LATE EFF ACC POISONING,2618,'E Codes: Other specified and classifiable',' ',' '
'e9293',LATE EFF ACCIDENTAL FALL,2618,'E Codes: Other specified and classifiable',' ',' '
'e9294',LATE EFF FIRE ACC,2618,'E Codes: Other specified and classifiable',' ',' '
'e9295',LATE EFF ENVIRONMENT ACC,2618,'E Codes: Other specified and classifiable',' ',' '
'e9601',RAPE,2618,'E Codes: Other specified and classifiable',' ',' '
'e9655',ASSAULT-ANTIPERSON BOMB,2618,'E Codes: Other specified and classifiable',' ',' '
'e9656',ASSAULT-GASOLINE BOMB,2618,'E Codes: Other specified and classifiable',' ',' '
'e9657',ASSAULT-LETTER BOMB,2618,'E Codes: Other specified and classifiable',' ',' '
'e9658',ASSAULT-EXPLOSIVE NEC,2618,'E Codes: Other specified and classifiable',' ',' '
'e9659',ASSAULT-EXPLOSIVE NOS,2618,'E Codes: Other specified and classifiable',' ',' '
'e9670',ABUSE BY FTHER/STPFTH/BF,2618,'E Codes: Other specified and classifiable',' ',' '
'e9671',CHILD ABUSE BY PERS NEC,2618,'E Codes: Other specified and classifiable',' ',' '
'e9672',ABUSE BY MTHER/STPMTH/GF (Begin 1996),2618,'E Codes: Other specified and classifiable',' ',' '
'e9673',BATTER BY SPOUSE/PARTNER (Begin 1996),2618,'E Codes: Other specified and classifiable',' ',' '
'e9674',BATTERING BY CHILD (Begin 1996),2618,'E Codes: Other specified and classifiable',' ',' '
'e9675',BATTERING BY SIBLING (Begin 1996),2618,'E Codes: Other specified and classifiable',' ',' '
'e9676',BATTERING BY GRANDPARENT (Begin 1996),2618,'E Codes: Other specified and classifiable',' ',' '
'e9677',BATTER BY OTHER RELATIVE (Begin 1996),2618,'E Codes: Other specified and classifiable',' ',' '
'e9678',BATTER BY NON-RELATIVE (Begin 1996),2618,'E Codes: Other specified and classifiable',' ',' '
'e9679',CHILD ABUSE NOS,2618,'E Codes: Other specified and classifiable',' ',' '
'e9684',ASSAULT-CRIMINAL NEGLECT,2618,'E Codes: Other specified and classifiable',' ',' '
'e9686',ASSAULT - AIR GUN (Begin 1997),2618,'E Codes: Other specified and classifiable',' ',' '
'e9687',HUMAN BITE - ASSAULT (Begin 2000),2618,'E Codes: Other specified and classifiable',' ',' '
'e971',LEGAL INTERVENT-EXPLOSIV,2618,'E Codes: Other specified and classifiable',' ',' '
'e978',LEGAL EXECUTION,2618,'E Codes: Other specified and classifiable',' ',' '
'e9790',TERRORISM;MARINE WEAPONS (Begin 2002),2618,'E Codes: Other specified and classifiable',' ',' '
'e9791',TERRORISM;DEST AIRCRAFT (Begin 2002),2618,'E Codes: Other specified and classifiable',' ',' '
'e9792',TERRORISM;EXPLOSIONS (Begin 2002),2618,'E Codes: Other specified and classifiable',' ',' '
'e9795',TERRORISM; NUC WEAPONS (Begin 2002),2618,'E Codes: Other specified and classifiable',' ',' '
'e9796',TERRORISM; BIOLOGICALS (Begin 2002),2618,'E Codes: Other specified and classifiable',' ',' '
'e9797',TERRORISM; CHEMICALS (Begin 2002),2618,'E Codes: Other specified and classifiable',' ',' '
'e9798',TERRORISM; NEC/NOS (Begin 2002),2618,'E Codes: Other specified and classifiable',' ',' '
'e9799',TERRORISM; SECONDARY (Begin 2002),2618,'E Codes: Other specified and classifiable',' ',' '
'e9855',UNDETERM CIRC-EXPLOSIVE,2618,'E Codes: Other specified and classifiable',' ',' '
'e9856',UNDETRMINE ACCID-AIR GUN (Begin 1997),2618,'E Codes: Other specified and classifiable',' ',' '
'e9857',INJURY PAINTBALL GUN NOS (Begin 2002),2618,'E Codes: Other specified and classifiable',' ',' '
'e9880',UNDETERM CIRC-MOVING OBJ,2618,'E Codes: Other specified and classifiable',' ',' '
'e9884',UNDETERM CIRC-ELECTROCUT,2618,'E Codes: Other specified and classifiable',' ',' '
'e9900',WAR INJ:GASOLINE BOMB,2618,'E Codes: Other specified and classifiable',' ',' '
'e9901',War inj:flamethrower (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9902',War inj:incndiary bullet (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9903',War inj:ind convn weapn (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9909',WAR INJURY:FIRE NEC,2618,'E Codes: Other specified and classifiable',' ',' '
'e9910',WAR INJ:RUBBER BULLET,2618,'E Codes: Other specified and classifiable',' ',' '
'e9911',WAR INJURY:PELLETS,2618,'E Codes: Other specified and classifiable',' ',' '
'e9912',WAR INJURY:BULLET NEC,2618,'E Codes: Other specified and classifiable',' ',' '
'e9913',WAR INJ:ANTIPERSON BOMB,2618,'E Codes: Other specified and classifiable',' ',' '
'e9914',War inj:munition fragmnt (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9915',War inj:prsn-brn fragmnt (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9916',War inj:vehic-borne IED (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9917',War inj:fragment IED NEC (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9918',War inj:weapon fragments (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9919',WAR INJ:FRAGMENTS NEC,2618,'E Codes: Other specified and classifiable',' ',' '
'e992',WAR INJ:MARINE EXPLOS (end 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9920',War inj:torpedo (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9921',War inj:depth charge (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9922',War inj:marine mines (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9923',War inj:seabase art shel (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9928',War inj:marine weapn NEC (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9929',War inj:marine weapn NOS (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e993',WAR INJURY:EXPLOS NEC (end 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9930',War inj:aerial bomb (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9931',War inj:guided missile (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9932',War inj:mortar (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9933',War inj:person IED (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9934',War inj:vehicle IED (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9935',War inj:IED NEC (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9936',War inj:acc own munition (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9937',War inj:acc disch launch (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9938',War inj:explosion NEC (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9939',War inj:explosion NOS (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e994',WAR INJ:AIRCRFT DESTRUC (end 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9940',War inj:aircrft des-enmy (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9941',War inj:aircrft-own expl (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9942',War inj:aircrft collisn (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9943',War inj:aircraft fire (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9948',War inj:aircrft dest NEC (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9949',War inj:aircrft dest NOS (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9950',War inj:hnd-hnd combat (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9951',War inj:blunt object (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9952',War inj:piercing object (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9953',War inj:intn restrct air (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9954',War inj:unintentl drown (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9958',War inj:con warfare NEC (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9959',War inj:con warfare NOS (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e996',WAR INJ:NUCLEAR WEAPONS (end 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9960',War inj:dir nucl weapon (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9961',War inj:indir nucl weapn (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9962',War inj:therml radiation (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9963',War inj:nuclear rad eff (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9968',War inj:nucl weapon NEC (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9969',War inj:nucl weapon NOS (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9970',WAR INJURY:LASERS,2618,'E Codes: Other specified and classifiable',' ',' '
'e9971',WAR INJURY:BIOL WARFARE,2618,'E Codes: Other specified and classifiable',' ',' '
'e9972',WAR INJURY:GAS/FUM/CHEM,2618,'E Codes: Other specified and classifiable',' ',' '
'e9973',War inj:WMD NOS (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9980',War inj:expl mine-cease (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9981',War inj:expl bomb-cease (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9988',War inj:after cease NEC (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9989',War inj:after cease NOS (Begin 2009),2618,'E Codes: Other specified and classifiable',' ',' '
'e9990',LATE EFFECT; WAR INJURY (Begin 2002),2618,'E Codes: Other specified and classifiable',' ',' '
'e9991',LATE EFFECT; TERRORISM (Begin 2002),2618,'E Codes: Other specified and classifiable',' ',' '
'e9286',ENVIR EXPOSE ALGAE/TOXIN (Begin 2007),2619,'e codes: other specified- nec',' ',' '
'e9288',ACCIDENT NEC,2619,'e codes: other specified- nec',' ',' '
'e9298',LATE EFF ACCIDENT NEC,2619,'e codes: other specified- nec',' ',' '
'e9688',ASSAULT NEC,2619,'e codes: other specified- nec',' ',' '
'e969',LATE EFFECT ASSAULT,2619,'e codes: other specified- nec',' ',' '
'e977',LATE EFF-LEGAL INTERVENT,2619,'e codes: other specified- nec',' ',' '
'e9888',UNDETERMIN CIRCUMST NEC,2619,'e codes: other specified- nec',' ',' '
'e989',LATE EFF INJ-UNDET CIRC,2619,'e codes: other specified- nec',' ',' '
'e995',WAR INJUR-CONVEN WAR NEC (end 2009),2619,'e codes: other specified- nec',' ',' '
'e9978',WAR INJ-UNCONVEN WAR NEC,2619,'e codes: other specified- nec',' ',' '
'e998',WAR INJ:POST WAR OPERAT (end 2009),2619,'e codes: other specified- nec',' ',' '
'e999',LATE EFFECT INJURY WAR TERRORISM (End 2002),2619,'e codes: other specified- nec',' ',' '
'e0000',Civilian activity-income (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0001',Military activity (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0002',Volunteer activity (Begin 2010),2620,'E Codes: Unspecified',' ',' '
'e0008',Externl cause status NEC (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0009',Externl cause status NOS (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0010',Walkingmarchinghiking (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0011',Running (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0020',Swimming (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0021',Springboard/platfrm dive (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0022',Water polo (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0023',Water aerobics/exercise (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0024',Underwater dive/snorkel (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0025',Rowcanoekaykrafttube (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0026',Water ski/wake boarding (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0027',Surfwindsrfboogie brd (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0028',Water sliding (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0029',Water/watercraft (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0030',Ice Skating (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0031',Ice hockey (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0032',Skisnow brdsledtobagn (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0033',Cross country skiing (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0039',Ice and snow (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0040',Mountainrock/wall climb (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0041',Rappelling (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0042',BASE jumping (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0043',Bungee jumping (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0044',Hang gliding (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0049',Climbrappelljump off (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0050',Dancing (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0051',Yoga (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0052',Gymnastics (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0053',Trampoline (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0054',Cheerleading (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0059',Dancingrhythm movements (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0060',Roller skateskateboard (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0061',Horseback riding (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0062',Golf (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0063',Bowling (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0064',Bike riding (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0065',Jumping rope (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0066',Non-running track/field (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0069',Individ sportsathletics (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0070',Tackle football (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0071',Amer flag/touch football (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0072',Rugby (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0073',Baseball (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0074',Lacrossefield hockey (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0075',Soccer (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0076',Basketball (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0077',Volleyball (beachcourt) (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0078',School recesscamp (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0079',Team sportsathletes (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0080',Boxing (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0081',Wrestling (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0082',Racquet/hand sports (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0083',Frisbee (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0084',Martial arts (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0089',Sportsathletics NEC (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0090',Exercise mach(cardiorsp) (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0091',Calisthenics (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0092',Aerobicstep exercise (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0093',Circuit training (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0094',Obstacle course (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0095',Grass drills (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0099',Cardioresp exercise NEC (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0100',Muscle strength mach (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0101',Push-upspull-upssit-up (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0102',Free weights (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0103',Pilates (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0109',Muscle strength exer NEC (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0110',Computer keyboarding (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0111',Handheld interac elec dv (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0119',Computer tech NEC (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0120',Knitting & crocheting (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0121',Sewing (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0122',Furniture build/finish (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0129',Arts & handcrafts NEC (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0130',Personal bathing/shower (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0131',Laundry (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0132',Vacuuming (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0133',Ironing (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0134',Floor mopping/cleaning (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0135',Residential relocation (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0138',Personal hygiene NEC (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0139',Househld maintenance NEC (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0140',Caregiving-bathing (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0141',Caregiving-lifting (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0149',Caregiving NEC (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0150',Food prep & cleanup (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0151',Grilling & smoking food (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0152',Cooking & baking (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0159',Cooking & grilling NEC (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0160',Diggingshovelrake (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0161',Gardening/landscaping (Begin 2009),2620,'E Codes: Unspecified',' ',' '
'e0162',Building & construction (Begin 2009),2620,'E Codes: Unspecified',' ',' '
